164.0000,0.0000,0
164.0000,7.0000,1
163.0000,8.0000,2
163.0000,9.0000,3
164.0000,10.0000,4
164.0000,18.0000,5
163.0000,19.0000,6
163.0000,24.0000,7
162.0000,25.0000,8
162.0000,26.0000,9
161.0000,27.0000,10
161.0000,28.0000,11
159.0000,30.0000,12
159.0000,31.0000,13
158.0000,32.0000,14
157.0000,32.0000,15
156.0000,33.0000,16
155.0000,33.0000,17
154.0000,34.0000,18
152.0000,34.0000,19
150.0000,36.0000,20
141.0000,36.0000,21
139.0000,34.0000,22
136.0000,34.0000,23
133.0000,31.0000,24
131.0000,31.0000,25
129.0000,29.0000,26
128.0000,29.0000,27
127.0000,28.0000,28
126.0000,28.0000,29
125.0000,27.0000,30
124.0000,27.0000,31
123.0000,26.0000,32
121.0000,26.0000,33
120.0000,25.0000,34
116.0000,25.0000,35
114.0000,23.0000,36
112.0000,23.0000,37
111.0000,24.0000,38
110.0000,23.0000,39
109.0000,23.0000,40
108.0000,22.0000,41
107.0000,23.0000,42
104.0000,23.0000,43
103.0000,22.0000,44
100.0000,22.0000,45
97.0000,25.0000,46
95.0000,23.0000,47
91.0000,23.0000,48
90.0000,24.0000,49
83.0000,24.0000,50
82.0000,25.0000,51
81.0000,25.0000,52
79.0000,27.0000,53
77.0000,27.0000,54
76.0000,28.0000,55
75.0000,28.0000,56
74.0000,29.0000,57
72.0000,29.0000,58
71.0000,30.0000,59
70.0000,30.0000,60
69.0000,31.0000,61
68.0000,31.0000,62
67.0000,32.0000,63
66.0000,32.0000,64
66.0000,33.0000,65
65.0000,34.0000,66
64.0000,34.0000,67
64.0000,35.0000,68
62.0000,37.0000,69
61.0000,37.0000,70
57.0000,41.0000,71
56.0000,41.0000,72
55.0000,42.0000,73
55.0000,43.0000,74
54.0000,44.0000,75
54.0000,45.0000,76
48.0000,51.0000,77
48.0000,52.0000,78
47.0000,53.0000,79
47.0000,54.0000,80
48.0000,54.0000,81
49.0000,55.0000,82
48.0000,56.0000,83
47.0000,56.0000,84
45.0000,58.0000,85
45.0000,60.0000,86
42.0000,63.0000,87
42.0000,67.0000,88
40.0000,69.0000,89
40.0000,72.0000,90
39.0000,73.0000,91
39.0000,85.0000,92
38.0000,86.0000,93
38.0000,88.0000,94
39.0000,89.0000,95
39.0000,93.0000,96
38.0000,94.0000,97
38.0000,95.0000,98
39.0000,96.0000,99
39.0000,99.0000,100
41.0000,101.0000,101
41.0000,105.0000,102
42.0000,106.0000,103
42.0000,107.0000,104
43.0000,108.0000,105
43.0000,109.0000,106
44.0000,110.0000,107
44.0000,112.0000,108
45.0000,113.0000,109
45.0000,114.0000,110
46.0000,115.0000,111
46.0000,116.0000,112
47.0000,117.0000,113
47.0000,118.0000,114
48.0000,119.0000,115
48.0000,120.0000,116
52.0000,124.0000,117
52.0000,125.0000,118
53.0000,126.0000,119
53.0000,134.0000,120
54.0000,135.0000,121
54.0000,137.0000,122
53.0000,138.0000,123
53.0000,139.0000,124
52.0000,140.0000,125
52.0000,141.0000,126
50.0000,143.0000,127
50.0000,144.0000,128
47.0000,147.0000,129
46.0000,147.0000,130
43.0000,150.0000,131
39.0000,150.0000,132
38.0000,151.0000,133
31.0000,151.0000,134
30.0000,152.0000,135
29.0000,151.0000,136
21.0000,151.0000,137
20.0000,152.0000,138
18.0000,152.0000,139
17.0000,151.0000,140
6.0000,151.0000,141
5.0000,152.0000,142
4.0000,152.0000,143
3.0000,151.0000,144
0.0000,151.0000,145
0.0000,154.0000,146
1.0000,154.0000,147
2.0000,155.0000,148
2.0000,156.0000,149
1.0000,157.0000,150
4.0000,157.0000,151
5.0000,156.0000,152
7.0000,156.0000,153
8.0000,157.0000,154
9.0000,156.0000,155
10.0000,156.0000,156
11.0000,157.0000,157
12.0000,156.0000,158
14.0000,156.0000,159
15.0000,157.0000,160
16.0000,157.0000,161
17.0000,156.0000,162
23.0000,156.0000,163
24.0000,155.0000,164
25.0000,155.0000,165
27.0000,157.0000,166
28.0000,157.0000,167
30.0000,155.0000,168
31.0000,155.0000,169
33.0000,157.0000,170
34.0000,157.0000,171
36.0000,155.0000,172
37.0000,156.0000,173
40.0000,156.0000,174
42.0000,154.0000,175
46.0000,154.0000,176
49.0000,151.0000,177
51.0000,151.0000,178
51.0000,150.0000,179
52.0000,149.0000,180
52.0000,148.0000,181
54.0000,146.0000,182
54.0000,144.0000,183
56.0000,142.0000,184
56.0000,140.0000,185
57.0000,139.0000,186
57.0000,136.0000,187
58.0000,135.0000,188
58.0000,133.0000,189
57.0000,132.0000,190
57.0000,125.0000,191
55.0000,123.0000,192
55.0000,122.0000,193
54.0000,121.0000,194
54.0000,120.0000,195
51.0000,117.0000,196
51.0000,115.0000,197
50.0000,114.0000,198
49.0000,114.0000,199
48.0000,113.0000,200
48.0000,111.0000,201
46.0000,109.0000,202
46.0000,106.0000,203
44.0000,104.0000,204
44.0000,102.0000,205
45.0000,101.0000,206
45.0000,100.0000,207
44.0000,99.0000,208
44.0000,97.0000,209
43.0000,96.0000,210
43.0000,92.0000,211
44.0000,91.0000,212
42.0000,89.0000,213
42.0000,82.0000,214
43.0000,81.0000,215
42.0000,80.0000,216
42.0000,79.0000,217
43.0000,78.0000,218
43.0000,75.0000,219
44.0000,74.0000,220
44.0000,71.0000,221
45.0000,70.0000,222
45.0000,66.0000,223
47.0000,64.0000,224
47.0000,62.0000,225
51.0000,58.0000,226
51.0000,56.0000,227
53.0000,54.0000,228
53.0000,50.0000,229
54.0000,49.0000,230
55.0000,49.0000,231
58.0000,46.0000,232
58.0000,45.0000,233
61.0000,42.0000,234
62.0000,42.0000,235
63.0000,41.0000,236
63.0000,40.0000,237
65.0000,38.0000,238
66.0000,38.0000,239
67.0000,37.0000,240
70.0000,37.0000,241
71.0000,36.0000,242
72.0000,36.0000,243
72.0000,35.0000,244
75.0000,32.0000,245
76.0000,32.0000,246
77.0000,31.0000,247
82.0000,31.0000,248
84.0000,29.0000,249
87.0000,29.0000,250
88.0000,28.0000,251
90.0000,28.0000,252
91.0000,27.0000,253
96.0000,27.0000,254
97.0000,26.0000,255
98.0000,26.0000,256
99.0000,27.0000,257
100.0000,27.0000,258
101.0000,26.0000,259
102.0000,26.0000,260
103.0000,27.0000,261
107.0000,27.0000,262
108.0000,28.0000,263
