199.0000,84.0000,0
198.0000,85.0000,1
198.0000,86.0000,2
197.0000,87.0000,3
197.0000,88.0000,4
198.0000,89.0000,5
198.0000,90.0000,6
196.0000,92.0000,7
193.0000,92.0000,8
192.0000,91.0000,9
191.0000,91.0000,10
191.0000,92.0000,11
188.0000,95.0000,12
187.0000,95.0000,13
186.0000,96.0000,14
185.0000,95.0000,15
184.0000,95.0000,16
183.0000,94.0000,17
183.0000,92.0000,18
184.0000,91.0000,19
183.0000,91.0000,20
183.0000,92.0000,21
182.0000,93.0000,22
182.0000,94.0000,23
183.0000,94.0000,24
184.0000,95.0000,25
184.0000,96.0000,26
186.0000,96.0000,27
187.0000,97.0000,28
187.0000,98.0000,29
189.0000,100.0000,30
189.0000,101.0000,31
190.0000,102.0000,32
191.0000,102.0000,33
192.0000,103.0000,34
192.0000,104.0000,35
193.0000,105.0000,36
193.0000,107.0000,37
194.0000,108.0000,38
194.0000,109.0000,39
195.0000,109.0000,40
196.0000,110.0000,41
196.0000,112.0000,42
197.0000,113.0000,43
197.0000,115.0000,44
199.0000,117.0000,45
199.0000,120.0000,46
200.0000,121.0000,47
200.0000,122.0000,48
202.0000,124.0000,49
201.0000,125.0000,50
201.0000,127.0000,51
202.0000,128.0000,52
202.0000,136.0000,53
203.0000,137.0000,54
203.0000,138.0000,55
202.0000,139.0000,56
202.0000,146.0000,57
201.0000,147.0000,58
201.0000,150.0000,59
200.0000,151.0000,60
200.0000,153.0000,61
199.0000,154.0000,62
199.0000,156.0000,63
198.0000,157.0000,64
198.0000,159.0000,65
197.0000,160.0000,66
197.0000,161.0000,67
196.0000,162.0000,68
196.0000,164.0000,69
195.0000,165.0000,70
194.0000,165.0000,71
194.0000,166.0000,72
193.0000,167.0000,73
193.0000,168.0000,74
192.0000,169.0000,75
192.0000,170.0000,76
189.0000,173.0000,77
189.0000,174.0000,78
187.0000,176.0000,79
186.0000,176.0000,80
184.0000,178.0000,81
184.0000,179.0000,82
181.0000,182.0000,83
180.0000,182.0000,84
177.0000,185.0000,85
176.0000,185.0000,86
