66.0000,0.0000,0
66.0000,9.0000,1
67.0000,10.0000,2
66.0000,11.0000,3
66.0000,13.0000,4
68.0000,15.0000,5
68.0000,17.0000,6
69.0000,18.0000,7
69.0000,19.0000,8
74.0000,24.0000,9
74.0000,25.0000,10
75.0000,25.0000,11
76.0000,26.0000,12
77.0000,26.0000,13
79.0000,28.0000,14
82.0000,28.0000,15
84.0000,30.0000,16
95.0000,30.0000,17
97.0000,28.0000,18
98.0000,28.0000,19
99.0000,29.0000,20
100.0000,29.0000,21
101.0000,28.0000,22
116.0000,28.0000,23
117.0000,29.0000,24
123.0000,29.0000,25
125.0000,31.0000,26
128.0000,31.0000,27
129.0000,32.0000,28
131.0000,32.0000,29
132.0000,33.0000,30
133.0000,33.0000,31
134.0000,34.0000,32
135.0000,34.0000,33
137.0000,36.0000,34
139.0000,36.0000,35
140.0000,37.0000,36
141.0000,37.0000,37
150.0000,46.0000,38
151.0000,46.0000,39
152.0000,47.0000,40
152.0000,48.0000,41
153.0000,49.0000,42
153.0000,50.0000,43
156.0000,53.0000,44
156.0000,54.0000,45
157.0000,54.0000,46
159.0000,56.0000,47
159.0000,58.0000,48
160.0000,59.0000,49
160.0000,60.0000,50
161.0000,61.0000,51
161.0000,64.0000,52
162.0000,64.0000,53
163.0000,65.0000,54
163.0000,68.0000,55
164.0000,69.0000,56
164.0000,73.0000,57
165.0000,74.0000,58
165.0000,76.0000,59
166.0000,77.0000,60
166.0000,81.0000,61
167.0000,82.0000,62
167.0000,86.0000,63
166.0000,87.0000,64
167.0000,88.0000,65
167.0000,92.0000,66
166.0000,93.0000,67
166.0000,97.0000,68
165.0000,98.0000,69
165.0000,101.0000,70
164.0000,102.0000,71
164.0000,108.0000,72
165.0000,109.0000,73
165.0000,113.0000,74
166.0000,114.0000,75
166.0000,115.0000,76
167.0000,116.0000,77
167.0000,117.0000,78
169.0000,119.0000,79
169.0000,121.0000,80
170.0000,122.0000,81
171.0000,122.0000,82
173.0000,124.0000,83
174.0000,124.0000,84
176.0000,126.0000,85
177.0000,126.0000,86
178.0000,127.0000,87
179.0000,127.0000,88
180.0000,128.0000,89
190.0000,128.0000,90
190.0000,127.0000,91
189.0000,126.0000,92
189.0000,125.0000,93
190.0000,124.0000,94
190.0000,123.0000,95
182.0000,123.0000,96
181.0000,122.0000,97
180.0000,122.0000,98
179.0000,123.0000,99
178.0000,122.0000,100
178.0000,121.0000,101
176.0000,119.0000,102
175.0000,119.0000,103
174.0000,118.0000,104
173.0000,118.0000,105
172.0000,117.0000,106
173.0000,116.0000,107
173.0000,114.0000,108
172.0000,113.0000,109
171.0000,113.0000,110
170.0000,112.0000,111
170.0000,100.0000,112
171.0000,99.0000,113
171.0000,94.0000,114
172.0000,93.0000,115
172.0000,85.0000,116
171.0000,84.0000,117
172.0000,83.0000,118
172.0000,79.0000,119
171.0000,78.0000,120
171.0000,72.0000,121
170.0000,71.0000,122
170.0000,70.0000,123
169.0000,69.0000,124
169.0000,68.0000,125
168.0000,67.0000,126
168.0000,64.0000,127
167.0000,63.0000,128
167.0000,61.0000,129
165.0000,59.0000,130
165.0000,57.0000,131
164.0000,56.0000,132
164.0000,55.0000,133
161.0000,52.0000,134
161.0000,50.0000,135
160.0000,49.0000,136
160.0000,48.0000,137
159.0000,47.0000,138
158.0000,47.0000,139
155.0000,44.0000,140
155.0000,43.0000,141
153.0000,41.0000,142
152.0000,41.0000,143
149.0000,38.0000,144
149.0000,36.0000,145
147.0000,36.0000,146
143.0000,32.0000,147
142.0000,32.0000,148
140.0000,30.0000,149
138.0000,30.0000,150
137.0000,29.0000,151
134.0000,29.0000,152
132.0000,27.0000,153
131.0000,27.0000,154
129.0000,25.0000,155
124.0000,25.0000,156
123.0000,24.0000,157
121.0000,24.0000,158
120.0000,23.0000,159
117.0000,23.0000,160
116.0000,24.0000,161
114.0000,24.0000,162
112.0000,22.0000,163
111.0000,22.0000,164
110.0000,23.0000,165
107.0000,23.0000,166
106.0000,22.0000,167
105.0000,23.0000,168
104.0000,23.0000,169
103.0000,24.0000,170
102.0000,23.0000,171
97.0000,23.0000,172
95.0000,25.0000,173
86.0000,25.0000,174
85.0000,24.0000,175
83.0000,24.0000,176
82.0000,23.0000,177
80.0000,23.0000,178
79.0000,22.0000,179
78.0000,22.0000,180
73.0000,17.0000,181
73.0000,14.0000,182
72.0000,13.0000,183
72.0000,9.0000,184
71.0000,8.0000,185
71.0000,3.0000,186
70.0000,2.0000,187
70.0000,1.0000,188
71.0000,0.0000,189
