12.0000,0.0000,0
14.0000,0.0000,1
15.0000,1.0000,2
17.0000,1.0000,3
18.0000,2.0000,4
19.0000,2.0000,5
21.0000,4.0000,6
22.0000,4.0000,7
25.0000,7.0000,8
26.0000,7.0000,9
28.0000,9.0000,10
29.0000,9.0000,11
30.0000,10.0000,12
32.0000,10.0000,13
38.0000,16.0000,14
40.0000,16.0000,15
43.0000,19.0000,16
44.0000,19.0000,17
48.0000,23.0000,18
49.0000,23.0000,19
51.0000,25.0000,20
52.0000,25.0000,21
53.0000,26.0000,22
54.0000,26.0000,23
55.0000,27.0000,24
56.0000,27.0000,25
57.0000,28.0000,26
57.0000,29.0000,27
59.0000,29.0000,28
64.0000,34.0000,29
65.0000,34.0000,30
67.0000,36.0000,31
68.0000,36.0000,32
73.0000,41.0000,33
73.0000,43.0000,34
76.0000,46.0000,35
76.0000,54.0000,36
75.0000,55.0000,37
75.0000,58.0000,38
74.0000,59.0000,39
74.0000,60.0000,40
73.0000,61.0000,41
73.0000,62.0000,42
67.0000,68.0000,43
66.0000,68.0000,44
65.0000,69.0000,45
62.0000,69.0000,46
60.0000,71.0000,47
58.0000,71.0000,48
56.0000,73.0000,49
54.0000,73.0000,50
52.0000,75.0000,51
51.0000,75.0000,52
49.0000,77.0000,53
48.0000,77.0000,54
45.0000,80.0000,55
44.0000,80.0000,56
39.0000,85.0000,57
39.0000,86.0000,58
35.0000,90.0000,59
35.0000,91.0000,60
31.0000,95.0000,61
31.0000,96.0000,62
30.0000,97.0000,63
30.0000,98.0000,64
29.0000,99.0000,65
29.0000,100.0000,66
28.0000,101.0000,67
28.0000,103.0000,68
27.0000,104.0000,69
27.0000,106.0000,70
25.0000,108.0000,71
25.0000,111.0000,72
24.0000,112.0000,73
24.0000,116.0000,74
23.0000,117.0000,75
23.0000,123.0000,76
22.0000,124.0000,77
22.0000,136.0000,78
23.0000,137.0000,79
23.0000,139.0000,80
24.0000,140.0000,81
24.0000,143.0000,82
25.0000,144.0000,83
25.0000,146.0000,84
26.0000,146.0000,85
27.0000,147.0000,86
27.0000,149.0000,87
26.0000,150.0000,88
26.0000,151.0000,89
29.0000,154.0000,90
29.0000,156.0000,91
31.0000,158.0000,92
31.0000,161.0000,93
32.0000,162.0000,94
32.0000,163.0000,95
33.0000,163.0000,96
36.0000,166.0000,97
36.0000,167.0000,98
39.0000,170.0000,99
39.0000,171.0000,100
40.0000,172.0000,101
40.0000,173.0000,102
42.0000,173.0000,103
42.0000,171.0000,104
43.0000,170.0000,105
44.0000,171.0000,106
44.0000,174.0000,107
43.0000,175.0000,108
45.0000,177.0000,109
46.0000,177.0000,110
49.0000,180.0000,111
49.0000,181.0000,112
52.0000,181.0000,113
56.0000,185.0000,114
57.0000,185.0000,115
58.0000,186.0000,116
59.0000,185.0000,117
60.0000,185.0000,118
62.0000,187.0000,119
65.0000,187.0000,120
66.0000,188.0000,121
69.0000,188.0000,122
70.0000,189.0000,123
71.0000,189.0000,124
72.0000,190.0000,125
83.0000,190.0000,126
85.0000,188.0000,127
86.0000,189.0000,128
86.0000,190.0000,129
87.0000,191.0000,130
94.0000,191.0000,131
95.0000,190.0000,132
96.0000,190.0000,133
97.0000,191.0000,134
