29.0000,146.0000,0
25.0000,150.0000,1
25.0000,151.0000,2
22.0000,154.0000,3
22.0000,155.0000,4
21.0000,156.0000,5
21.0000,157.0000,6
17.0000,161.0000,7
17.0000,162.0000,8
14.0000,165.0000,9
14.0000,166.0000,10
11.0000,169.0000,11
11.0000,170.0000,12
10.0000,171.0000,13
10.0000,172.0000,14
8.0000,174.0000,15
8.0000,175.0000,16
7.0000,176.0000,17
7.0000,177.0000,18
6.0000,178.0000,19
5.0000,178.0000,20
5.0000,179.0000,21
4.0000,180.0000,22
4.0000,182.0000,23
3.0000,183.0000,24
3.0000,184.0000,25
2.0000,185.0000,26
2.0000,186.0000,27
0.0000,188.0000,28
0.0000,198.0000,29
1.0000,197.0000,30
1.0000,192.0000,31
2.0000,191.0000,32
2.0000,190.0000,33
3.0000,189.0000,34
4.0000,189.0000,35
8.0000,185.0000,36
8.0000,183.0000,37
11.0000,180.0000,38
11.0000,179.0000,39
12.0000,178.0000,40
12.0000,177.0000,41
13.0000,176.0000,42
13.0000,175.0000,43
16.0000,172.0000,44
16.0000,171.0000,45
17.0000,170.0000,46
17.0000,169.0000,47
19.0000,167.0000,48
19.0000,166.0000,49
21.0000,164.0000,50
22.0000,164.0000,51
22.0000,162.0000,52
23.0000,161.0000,53
24.0000,161.0000,54
24.0000,160.0000,55
26.0000,158.0000,56
26.0000,157.0000,57
33.0000,150.0000,58
33.0000,147.0000,59
32.0000,146.0000,60
