890.8571,180.0000
810.6667,219.2000
1037.5385,196.3077
1151.3333,222.0000
1252.9231,246.7692
1342.6667,272.0000
1427.4286,297.7143
1509.7143,326.2857
1588.5714,353.7143
1669.6471,385.4118
1755.0000,419.5000
1836.0000,456.0000
1916.5714,494.2857
1996.0000,534.8571
2072.9412,577.4118
2148.0000,620.0000
2225.6000,666.1333
2303.3846,716.9231
2380.3077,766.7692
2411.6923,814.7692
2397.8182,933.8182
2476.3077,939.0769
2502.0000,1290.0000
2514.4000,1761.6000
2518.8571,2240.0000
2528.0000,2564.0000
2504.7273,2731.6364
2422.5455,2752.7273
2414.2222,2826.6667
2288.0000,2858.9091
1863.3333,2846.0000
1802.0000,2818.0000
1715.0000,2722.5000
1675.0000,2646.5000
1632.6154,2572.3077
1587.6364,2501.8182
1533.0000,2434.0000
1484.0000,2368.0000
1351.3333,2246.0000
1266.6667,2182.6667
1181.7143,2125.7143
1108.7059,2086.5882
1032.0000,2060.0000
973.3333,2048.0000
710.5455,1998.5455
649.6842,1941.8947
616.0000,1874.6667
605.7143,1462.8571
601.1429,1181.7143
592.0000,792.0000
601.2308,403.0769
628.5714,336.0000
698.1333,290.6667
772.5714,334.8571
830.8571,294.8571
