2429,810
2428,811
2428,814
2427,815
2427,816
2426,817
2426,818
2420,824
2419,824
2418,825
2415,825
2413,827
2411,827
2409,829
2407,829
2405,831
2404,831
2402,833
2401,833
2398,836
2397,836
2392,841
2392,842
2388,846
2388,847
2384,851
2384,852
2383,853
2383,854
2382,855
2382,856
2381,857
2381,859
2380,860
2380,862
2378,864
2378,867
2377,868
2377,872
2376,873
2376,879
2375,880
2375,892
2376,893
2376,895
2377,896
2377,899
2378,900
2378,902
2379,902
2380,903
2380,905
2379,906
2379,907
2382,910
2382,912
2384,914
2384,917
2385,918
2385,919
2386,919
2389,922
2389,923
2392,926
2392,927
2393,928
2393,929
2395,929
2395,927
2396,926
2397,927
2397,930
2396,931
2398,933
2399,933
2402,936
2402,937
2405,937
2409,941
2410,941
2411,942
2412,941
2413,941
2415,943
2418,943
2419,944
2422,944
2423,945
2424,945
2425,946
2436,946
2438,944
2439,945
2439,946
2440,947
2447,947
2448,946
2449,946
2450,947
2451,947
2453,945
2457,945
2458,944
2461,944
2463,942
2464,942
2465,941
2468,941
2470,939
2471,939
2473,937
2474,937
2475,936
2476,936
2476,933
2477,932
2478,932
2479,933
2479,934
2480,934
2481,933
2487,933
2485,928
2483,930
2478,930
2477,929
2476,930
2475,930
2473,932
2472,932
2470,934
2469,934
2467,936
2466,936
2464,938
2461,938
2459,940
2458,940
2457,941
2450,941
2449,942
2447,942
2446,943
2445,943
2444,942
2441,942
2440,943
2439,942
2431,942
2430,941
2425,941
2423,939
2420,939
2419,938
2418,938
2417,937
2415,937
2414,936
2413,936
2411,934
2410,934
2409,933
2408,933
2407,932
2406,932
2404,930
2403,930
2399,926
2399,925
2398,925
2395,922
2395,921
2393,919
2393,918
2392,918
2391,917
2391,916
2390,915
2390,914
2388,912
2388,911
2387,910
2387,908
2385,906
2385,903
2384,902
2384,901
2383,900
2383,898
2382,897
2382,891
2381,890
2381,877
2382,876
2382,870
2383,869
2383,868
2384,867
2384,864
2385,863
2385,862
2386,861
2386,857
2388,855
2389,855
2389,853
2390,852
2390,851
2395,846
2395,845
2396,844
2396,842
2397,841
2399,841
2401,839
2401,838
2402,837
2403,837
2404,836
2405,836
2406,835
2407,835
2409,833
2410,833
2412,831
2413,831
2414,830
2416,830
2417,829
2419,829
2420,828
2421,828
2422,827
2423,827
2424,826
2425,826
2427,824
2427,823
2431,819
2431,818
2433,816
2433,814
2434,813
2434,808
2435,807
2419,809
2418,810
2418,811
2415,814
2413,814
2412,815
2410,815
2408,817
2407,817
2406,818
2405,818
2404,819
2403,819
2402,820
2401,820
2400,821
2399,821
2396,824
2395,824
2391,828
2390,828
2390,829
2387,832
2386,832
2382,836
2382,837
2380,839
2380,840
2377,843
2377,844
2376,845
2376,846
2375,847
2375,848
2373,850
2373,852
2371,854
2371,855
2370,856
2370,857
2369,858
2369,862
2368,863
2369,864
2369,865
2367,867
2367,870
2366,871
2366,875
2365,876
2365,888
2366,889
2366,895
2367,896
2367,901
2368,902
2368,904
2369,905
2369,908
2371,910
2371,913
2372,914
2372,915
2374,917
2374,919
2376,921
2376,922
2378,924
2378,925
2381,928
2381,930
2382,931
2383,931
2385,933
2385,934
2389,938
2389,939
2391,941
2393,941
2398,946
2400,946
2402,948
2404,948
2405,947
2406,948
2407,948
2408,949
2411,949
2413,951
2414,951
2418,955
2421,955
2456,955
2461,955
2462,954
2464,954
2466,952
2467,953
2469,953
2473,949
2475,949
2477,947
2478,947
2479,946
2481,946
2482,945
2482,944
2483,943
2484,938
2483,939
2481,939
2480,940
2479,940
2477,942
2476,942
2475,943
2473,943
2472,944
2472,945
2470,947
2469,946
2468,946
2466,948
2463,948
2461,950
2460,950
2459,951
2458,951
2457,952
2456,952
2455,951
2452,951
2450,953
2449,953
2448,952
2442,952
2441,953
2440,953
2439,952
2433,952
2432,953
2431,953
2430,952
2427,952
2426,951
2420,951
2418,949
2417,949
2416,948
2413,948
2411,946
2410,946
2408,944
2405,944
2403,942
2402,942
2401,941
2400,941
2399,940
2399,939
2398,938
2397,938
2395,936
2394,936
2391,933
2391,932
2390,932
2388,930
2388,929
2385,926
2385,925
2381,921
2381,918
2376,913
2376,911
2375,910
2375,908
2373,906
2373,905
2374,904
2374,902
2372,900
2372,897
2371,896
2371,891
2370,890
2370,889
2369,888
2369,887
2370,886
2370,884
2369,883
2369,882
2370,881
2370,878
2371,877
2371,871
2370,870
2371,869
2371,868
2372,867
2372,866
2373,865
2373,861
2375,859
2375,856
2376,855
2376,854
2377,853
2377,852
2378,851
2378,850
2380,848
2380,847
2382,845
2382,844
2387,839
2387,838
2390,835
2390,834
2391,833
2392,833
2396,829
2397,829
2400,826
2401,826
2402,825
2403,825
2404,824
2404,823
2405,822
2409,822
2411,820
2413,820
2414,819
2415,819
2417,817
2418,817
2421,814
2421,812
2423,810
